Review ID,Effect Size ID,Study-Level Available?,Value,Value - CI lower bound,Value - CI upper bound,p-value,Statistical Test,k (number of effects informing this test),Combined N,Exposure - Author Description,Plain Language - Exposure,Outcome - Author Description,Outcome Level 1,Outcome Level 2,Outcome Level 3,Outcome Plain Language Descriptor,Benefit or Risk?,Moderator Level Recoded,Moderator Category Recoded,Use Moderator,I2 calculated,Value_raw_SE,Value_raw_SD
61448,61448_002,TRUE,-999,-999,-999,-999,-999,-999,-999,Problematic Facebook use,Social Media: Facebook (problematic use),Well-being,psychology,psychology_affect,psychology_affect_wellbeing,Psychological health: well-being,Benefit,Overall,Overall,TRUE,-999,,
61450,61450_001,TRUE,-0.18,-0.7,0.33,0.49,g,7,760,Reading on screen (vs paper),Screen use: Reading (vs paper),Reading performance,education,education_literacy,education_literacy_reading,Literacy: Reading performance,Benefit,Overall,Overall,TRUE,-999,,
61452,61452_001,FALSE,0.3,0.08,0.52,-999,d,-999,-999,Serious games,Video games: Educational,Learning,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Children,Age,TRUE,-999,,
61452,61452_002,FALSE,0.33,0.13,0.54,-999,d,-999,-999,Serious games,Video games: Educational,Learning,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Preparatory education,Age,TRUE,-999,,
61452,61452_003,TRUE,0.15,-0.3,0.6,-999,d,4,796,Serious games,Video games: Educational,Motivation,education,education_learning,education_learning_motivation,Learning: Motivation,Benefit,Children,Age,TRUE,-999,,
61452,61452_004,TRUE,0.32,-0.15,0.79,-999,d,8,1183,Serious games,Video games: Educational,Motivation,education,education_learning,education_learning_motivation,Learning: Motivation,Benefit,Preparatory education,Age,TRUE,-999,,
61455,61455_001,TRUE,-0.06,-0.114,-0.006,0.028,Cohen's d,10,-999,Computer-based test (compared to paper test),Computer use: Test taking (compared to pen & paper),Test score,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Overall,Overall,TRUE,37.89954338,,
61458,61458_001,TRUE,0.19,0.11,0.28,0.001,d,9,4971,Video games,Video games: General,Information processing,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Information processing,Benefit,Quasi-experimental,Design,TRUE,-999,,
61458,61458_002,TRUE,0.4,0.17,0.64,0.001,d,7,1080,Video games,Video games: General,Information processing,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Information processing,Benefit,True experiments,Design,TRUE,-999,,
61459,61459_001,FALSE,0.508,0.279,0.738,0.001,g,18,-999,Mobile device usage for language learning,Screen use: General (mobile phone for language learning),Language learning achievement,education,education_literacy,education_literacy_language,Learning: Languages,Benefit,Young children,Learning stage,TRUE,-999,,
61459,61459_002,FALSE,0.488,0.307,0.67,0.001,g,12,-999,Mobile device usage for language learning,Screen use: General (mobile phone for language learning),Language learning achievement,education,education_literacy,education_literacy_language,Learning: Languages,Benefit,Secondary schoolers,Learning stage,TRUE,-999,,
61462,61462_001,TRUE,-999,-999,-999,-999,-999,-999,-999,Social networking site use,Social Media: General,Self-reported depression,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Overall,Overall,TRUE,-999,,
61463,61463_001,TRUE,-0.25,-0.37,-0.12,-999,Standardized mean difference,8,7634,Excessive technology use,Screen use: General (excessive),Sleep duration,health behaviour,health behaviour_sleep,health behaviour_sleep_duration,Sleep: Duration,Benefit,Overall,Overall,TRUE,81,,
61463,61463_002,TRUE,-0.3,-0.39,-0.2,-999,Standardized mean difference,3,1797,Excessive technology use,Screen use: General (excessive),Sleep duration,health behaviour,health behaviour_sleep,health behaviour_sleep_duration,Sleep: Duration,Benefit,<=14,Age,TRUE,0,,
61463,61463_003,TRUE,-0.22,-0.41,-0.02,-999,Standardized mean difference,5,5837,Excessive technology use,Screen use: General (excessive),Sleep duration,health behaviour,health behaviour_sleep,health behaviour_sleep_duration,Sleep: Duration,Benefit,>14,Age,TRUE,87,,
61463,61463_004,TRUE,0.16,-0.02,0.34,-999,Standardized mean difference,3,1836,Excessive technology use,Screen use: General (excessive),Sleep onset latency,health behaviour,health behaviour_sleep,health behaviour_sleep_onset_latency,Sleep: Time to fall asleep,Risk,Overall,Overall,TRUE,66,,
61463,61463_005,TRUE,1.33,1.24,1.43,-999,Odds ratio,22,253190,Excessive technology use,Screen use: General (excessive),Sleep problems,health behaviour,health behaviour_sleep,health behaviour_sleep_sleep problems,Sleep: Problems,Risk,Overall,Overall,TRUE,96,,
61466,61466_001,FALSE,1.128,0.387,1.869,0.003,d,4,-999,Digital video game for language learning,Video games: Educational (for second language; vs non-game activity),Second language vocabulary,education,education_literacy,education_literacy_second language,Learning: Second language vocabulary,Benefit,Primary school,Educational level,TRUE,-999,,
61466,61466_002,FALSE,0.31,0.043,0.577,0.023,d,2,-999,Digital video game for language learning,Video games: Educational (for second language; vs non-game activity),Second language vocabulary,education,education_literacy,education_literacy_second language,Learning: Second language vocabulary,Benefit,Middle school,Educational level,TRUE,-999,,
61466,61466_003,FALSE,0.441,0.183,0.699,0.001,d,7,-999,Digital video game for language learning,Video games: Educational (for second language vs game without language),Second language vocabulary,education,education_literacy,education_literacy_second language,Learning: Second language vocabulary,Benefit,Primary school,Educational level,TRUE,-999,,
61469,61469_001,FALSE,0.08,0.02,0.14,-999,Correlation,16,-999,Violent media,Screen use: Violent media,Agressive behaviour,#N/A,#N/A,#N/A,Aggression: General,Risk,Child,Particpant Age,TRUE,83.9,,
61471,61471_001,TRUE,0.16,0.09,0.231,<.001,d,10,-999,One-to-one laptop programs,Computer use: Educational,Academic achievement,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Overall,Overall,TRUE,-999,,
61471,61471_002,TRUE,0.151,0.029,0.273,0.016,d,6,-999,One-to-one laptop programs,Computer use: Educational,English Language Arts,education,education_literacy,education_literacy_English,Literacy: English,Benefit,Overall,Overall,TRUE,59.99,,
61471,61471_003,TRUE,0.117,-0.008,0.243,0.067,d,4,-999,One-to-one laptop programs,Computer use: Educational,Reading,education,education_literacy,education_literacy_reading,Literacy: Reading,Benefit,Overall,Overall,TRUE,55.5,,
61471,61471_004,TRUE,0.199,0.008,0.39,0.041,d,3,-999,One-to-one laptop programs,Computer use: Educational,Writing,education,education_literacy,education_literacy_writing,Literacy: Writing,Benefit,Overall,Overall,TRUE,64.89,,
61471,61471_005,TRUE,0.165,0.003,0.326,0.045,d,7,-999,One-to-one laptop programs,Computer use: Educational,Math,education,education_learning,education_learning_general,Numeracy: General,Benefit,Overall,Overall,TRUE,82.15,,
61471,61471_006,TRUE,0.249,0.04,0.474,0.03,d,2,-999,One-to-one laptop programs,Computer use: Educational,Science,education,education_science,education_science_general,Science: General,Benefit,Overall,Overall,TRUE,0,,
61476,61476_001,FALSE,0.69,0.61,0.76,<.001,Cohen's d,19,1207,Augmented reality applications,Intervention: Augmented reality,Learning outcome gains,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Primary education,Level of education,TRUE,93.8,,
61476,61476_002,FALSE,0.59,0.52,0.67,<.001,Cohen's d,13,1052,Augmented reality applications,Intervention: Augmented reality,Learning outcome gains,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Lower secondary education,Level of education,TRUE,96.11,,
61476,61476_003,FALSE,0.56,0.46,0.65,<.001,Cohen's d,12,1053,Augmented reality applications,Intervention: Augmented reality,Learning outcome gains,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Upper secondary education,Level of education,TRUE,96.53,,
61478,61478_001,FALSE,0.513,-999,-999,-999,d,-999,-999,Video games and simulations,Video games: Educational,Learning outcomes,education,education_learning,education_learning_academic performance,Learning: General,Benefit,6-Aug,Age group,TRUE,-999,,
61478,61478_002,FALSE,0.382,-999,-999,-999,d,-999,-999,Video games and simulations,Video games: Educational,Learning outcomes,education,education_learning,education_learning_academic performance,Learning: General,Benefit,9-Dec,Age group,TRUE,-999,,
61479,61479_001,TRUE,-999,-999,-999,-999,-999,-999,-999,Social network use,Social Media: General,Self-esteem,psychology,psychology_cognition,psychology_cognition_self-esteem,Self-perceptions: Self-esteem,Benefit,Overall,Overall,TRUE,-999,,
61479,61479_002,TRUE,-999,-999,-999,-999,-999,-999,-999,Social network use,Social Media: General,Loneliness,psychology,psychology_affect,psychology_affect_loneliness,Psychological health: Loneliness,Risk,Overall,Overall,TRUE,-999,,
61480,61480_001,TRUE,-999,-999,-999,-999,-999,-999,-999,Social network use,Social Media: General,Bridging social capital,psychology,psychology_social,psychology_social_social capital,Psychological health: Social capital (bridging),Benefit,Overall,Overall,TRUE,-999,,
61480,61480_002,TRUE,-999,-999,-999,-999,-999,-999,-999,Social network use,Social Media: General,Bonding social capital,psychology,psychology_social,psychology_social_social capital,Psychological health: Social capital (bonding),Benefit,Overall,Overall,TRUE,-999,,
61481,61481_001,FALSE,0.51,0.25,0.77,-999,Hedge's g,13,3081,Game-based virtual reality instruction,Video games: Virtual reality (Educational),Learning outcome gains,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Overall,Overall,TRUE,89.43,,
61481,61481_002,FALSE,0.41,0.18,0.64,-999,Hedge's g,29,2553,Simulations-based instruction,Screen use: Virtual reality simulations (Educational),Learning outcome gains,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Overall,Overall,TRUE,85.1,,
61481,61481_003,FALSE,0.36,0.29,0.44,-999,Hedge's g,25,2798,Virtual worlds-based instruction,Screen use: Virtual reality worlds (Educational),Learning outcome gains,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Overall,Overall,TRUE,78.64,,
61482,61482_001,TRUE,3.66,2.71,4.92,-999,Odds ratio,16,35467,Sexting,Screen use: Sexting,Sexual activity,psychology,psychology_risky behaviour,psychology_risky behaviour_sex behaviour,Risky behavior: Sexual activity,Risk,Overall,Overall,TRUE,96.3,,
61482,61482_002,TRUE,5.37,2.72,12.67,-999,Odds ratio,5,6466,Sexting,Screen use: Sexting,Multiple sexual partners,psychology,psychology_risky behaviour,psychology_risky behaviour_sex behaviour,Risky behavior: Sexual activity (multiple partners),Risk,Overall,Overall,TRUE,96.21,,
61482,61482_003,TRUE,2.16,1.08,4.32,-999,Odds ratio,6,7388,Sexting,Screen use: Sexting,Contraception use,psychology,psychology_risky behaviour,psychology_risky behaviour_sex behaviour,Risky behavior: Sexual activity (contraception use),Benefit,Overall,Overall,TRUE,90.3,,
61482,61482_004,TRUE,2.5,1.29,4.86,-999,Odds ratio,3,3024,Sexting,Screen use: Sexting,Delinquent behaviour,health behaviour,psychology_risky behaviour,psychology_risky behaviour_delinquency,Risky behavior: Delinquency,Risk,Overall,Overall,TRUE,-999,,
61482,61482_005,TRUE,1.79,1.41,2.28,-999,Odds ratio,7,29559,Sexting,Screen use: Sexting,Internalizing problems,psychology,psychology_affect,psychology_affect_internalizing problems,Psychological health: Internalizing,Risk,Overall,Overall,TRUE,91.02,,
61482,61482_006,TRUE,3.78,3.11,4.59,-999,Odds ratio,8,31255,Sexting,Screen use: Sexting,Alcohol use,health behaviour,psychology_risky behaviour,psychology_risky behaviour_alcohol consumption,Risky behavior: Alcohol consumption,Risk,Overall,Overall,TRUE,89.25,,
61482,61482_007,TRUE,3.48,2.24,5.4,-999,Odds ratio,5,8487,Sexting,Screen use: Sexting,Drug use,health behaviour,psychology_risky behaviour,psychology_risky behaviour_substance use,Risky behavior: Drug use,Risk,Overall,Overall,TRUE,82.37,,
61482,61482_008,TRUE,2.66,1.88,3.76,-999,Odds ratio,4,10356,Sexting,Screen use: Sexting,Smoking,health behaviour,psychology_risky behaviour,psychology_risky behaviour_smoking_cessation,Risky behavior: Smoking,Risk,Overall,Overall,TRUE,84.32,,
61485,61485_001,TRUE,0.13,0.02,0.24,0.002,d,24,3866,Video games for mathematics,Video games: Educational,Mathematics achievement,education,education_numeracy,education_numeracy_mathematics,Numeracy: Mathematics,Benefit,Overall,Overall,TRUE,-999,,
61485,61485_002,FALSE,0.58,0.09,1.06,-999,d,-999,-999,Video games for mathematics,Video games: Educational,Mathematics achievement,education,education_numeracy,education_numeracy_mathematics,Numeracy: Mathematics,Benefit,Preschool-Kindergarter,Grade level,TRUE,-999,,
61485,61485_003,FALSE,0.13,0,0.27,-999,d,-999,-999,Video games for mathematics,Video games: Educational,Mathematics achievement,education,education_numeracy,education_numeracy_mathematics,Numeracy: Mathematics,Benefit,1st-6th grade,Grade level,TRUE,-999,,
61485,61485_004,FALSE,0.05,-0.14,0.24,-999,d,-999,-999,Video games for mathematics,Video games: Educational,Mathematics achievement,education,education_numeracy,education_numeracy_mathematics,Numeracy: Mathematics,Benefit,7th grade and above,Grade level,TRUE,-999,,
61486,61486_001,FALSE,0.23,0.15,0.32,-999,r,22,-999,Internet habits,Internet use: General,Loneliness,psychology,psychology_affect,psychology_affect_loneliness,Psychological health: Loneliness,Risk,Overall,Overall,TRUE,-999,,
61486,61486_002,FALSE,0.39,0.22,0.54,-999,r,50,-999,Internet habits,Internet use: General,Depression,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Overall,Overall,TRUE,-999,,
61488,61488_001,FALSE,0.635,0.189,1.08,-999,d,-999,-999,3D virtual worlds for language learning,Video games: Education,Linguistic gains,education,education_literacy,education_literacy_language,Learning: Languages,Benefit,Elementary school,Educational level,TRUE,-999,,
61488,61488_002,FALSE,0.83,0.617,1.043,-999,d,-999,-999,3D virtual worlds for language learning,Video games: Education,Linguistic gains,education,education_literacy,education_literacy_language,Learning: Languages,Benefit,Secondary school,Educational level,TRUE,-999,,
